China,Shanghai,,2160000000,IVR
China,Shanghai,,2160000001,IVR
China,Shanghai,,2160000002,IVR
China,Shanghai,,2160000003,IVR
China,Shanghai,,2160000004,IVR
China,Shanghai,,2160000005,IVR
China,Shanghai,,2160000006,IVR
China,Shanghai,,2160000007,IVR
China,Shanghai,,2160000008,IVR
China,Shanghai,,2160000009,IVR
China,Shanghai,,2160000010,IVR
China,Shanghai,,2160000011,IVR
China,Shanghai,,2160000012,IVR
China,Shanghai,,2160000013,IVR
China,Shanghai,,2160000014,IVR
China,Shanghai,,2160000015,IVR
China,Shanghai,,2160000016,IVR
China,Shanghai,,2160000017,IVR
China,Shanghai,,2160000018,IVR
China,Shanghai,,2160000019,IVR
China,Shanghai,,2160000020,IVR
China,Shanghai,,2160000021,IVR
China,Shanghai,,2160000022,IVR
China,Shanghai,,2160000023,IVR
China,Shanghai,,2160000024,IVR
China,Shanghai,,2160000025,IVR
China,Shanghai,,2160000026,IVR
China,Shanghai,,2160000027,IVR
China,Shanghai,,2160000028,IVR
China,Shanghai,,2160000029,IVR
China,Shanghai,,2160000030,IVR
China,Shanghai,,2160000031,IVR
China,Shanghai,,2160000032,IVR
China,Shanghai,,2160000033,IVR
China,Shanghai,,2160000034,IVR
China,Shanghai,,2160000035,IVR
China,Shanghai,,2160000036,IVR
China,Shanghai,,2160000037,IVR
China,Shanghai,,2160000038,IVR
China,Shanghai,,2160000039,IVR
China,Shanghai,,2160000040,IVR
China,Shanghai,,2160000041,IVR
China,Shanghai,,2160000042,IVR
China,Shanghai,,2160000043,IVR
China,Shanghai,,2160000044,IVR
China,Shanghai,,2160000045,IVR
China,Shanghai,,2160000046,IVR
China,Shanghai,,2160000047,IVR
China,Shanghai,,2160000048,IVR
China,Shanghai,,2160000049,IVR
China,Shanghai,,2160000050,IVR
China,Shanghai,,2160000051,IVR
China,Shanghai,,2160000052,IVR
China,Shanghai,,2160000053,IVR
China,Shanghai,,2160000054,IVR
China,Shanghai,,2160000055,IVR
China,Shanghai,,2160000056,IVR
China,Shanghai,,2160000057,IVR
China,Shanghai,,2160000058,IVR
China,Shanghai,,2160000059,IVR
China,Shanghai,,2160000060,IVR
China,Shanghai,,2160000061,IVR
China,Shanghai,,2160000062,IVR
China,Shanghai,,2160000063,IVR
China,Shanghai,,2160000064,IVR
China,Shanghai,,2160000065,IVR
China,Shanghai,,2160000066,IVR
China,Shanghai,,2160000067,IVR
China,Shanghai,,2160000068,IVR
China,Shanghai,,2160000069,IVR
